"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome","M7_predL","M7_predR","M7_pACC","left_REL","right_REL","target_trial","chose_REL","M7_pREL"
"standard prompt","gpt-3.5-turbo-0125",0,42,2,4,5,4,5,1,1,25,29,25,29,0.0434929979333697,0.95650700206663,0.95650700206663,0,1,1,1,0.95650700206663
"standard prompt","gpt-3.5-turbo-0125",0,43,3,6,7,6,7,1,1,31,36,31,36,0.0795812121564318,0.920418787843568,0.920418787843568,0,1,1,1,0.920418787843568
"standard prompt","gpt-3.5-turbo-0125",0,44,0,0,1,0,1,1,1,15,17,15,17,0.113969519425894,0.886030480574106,0.886030480574106,0,1,1,1,0.886030480574106
"standard prompt","gpt-3.5-turbo-0125",0,45,3,6,7,7,6,0,1,32,34,34,32,0.996740723667924,0.00325927633207596,0.996740723667924,1,0,1,1,0.996740723667924
"standard prompt","gpt-3.5-turbo-0125",0,46,3,6,7,6,7,1,1,32,35,32,35,0.0639822019673232,0.936017798032677,0.936017798032677,0,1,1,1,0.936017798032677
"standard prompt","gpt-3.5-turbo-0125",0,47,0,0,1,1,0,0,1,14,18,18,14,0.991314592285424,0.00868540771457602,0.991314592285424,1,0,1,1,0.991314592285424
"standard prompt","gpt-3.5-turbo-0125",0,48,0,0,1,0,1,1,1,15,18,15,18,0.0739824175066465,0.926017582493354,0.926017582493354,0,1,1,1,0.926017582493354
"standard prompt","gpt-3.5-turbo-0125",0,49,0,0,1,0,1,1,1,15,18,15,18,0.0773020212954868,0.922697978704513,0.922697978704513,0,1,1,1,0.922697978704513
"standard prompt","gpt-3.5-turbo-0125",0,50,3,6,7,6,7,1,1,33,36,33,36,0.0707836783731238,0.929216321626876,0.929216321626876,0,1,1,1,0.929216321626876
"standard prompt","gpt-3.5-turbo-0125",0,51,2,4,5,5,4,0,1,27,31,31,27,0.997211710463556,0.00278828953644406,0.997211710463556,1,0,1,1,0.997211710463556
"standard prompt","gpt-3.5-turbo-0125",0,52,3,6,7,7,6,0,1,34,36,36,34,0.995215173964994,0.0047848260350057,0.995215173964994,1,0,1,1,0.995215173964994
"standard prompt","gpt-3.5-turbo-0125",0,53,3,6,7,7,6,0,1,33,34,34,33,0.99423694217918,0.00576305782082014,0.99423694217918,1,0,1,1,0.99423694217918
"standard prompt","gpt-3.5-turbo-0125",0,54,1,2,3,2,3,1,1,21,25,21,25,0.251046726716785,0.748953273283215,0.748953273283215,0,1,1,1,0.748953273283215
"standard prompt","gpt-3.5-turbo-0125",0,55,1,2,3,2,3,1,1,21,23,21,23,0.102583766008796,0.897416233991204,0.897416233991204,0,1,1,1,0.897416233991204
"standard prompt","gpt-3.5-turbo-0125",0,56,3,6,7,7,6,0,1,32,33,33,32,0.991936884555685,0.00806311544431466,0.991936884555685,1,0,1,1,0.991936884555685
"standard prompt","gpt-3.5-turbo-0125",0,57,1,2,3,3,2,0,1,20,23,23,20,0.992111020173432,0.00788897982656771,0.992111020173432,1,0,1,1,0.992111020173432
"standard prompt","gpt-3.5-turbo-0125",0,58,1,2,3,2,3,1,1,21,24,21,24,0.082834445720407,0.917165554279593,0.917165554279593,0,1,1,1,0.917165554279593
"standard prompt","gpt-3.5-turbo-0125",0,59,2,4,5,4,5,1,1,26,29,26,29,0.0356634306834644,0.964336569316536,0.964336569316536,0,1,1,1,0.964336569316536
"standard prompt","gpt-3.5-turbo-0125",0,0,99,0,1,1,0,0,1,0,0,0,0,0.963419005455858,0.0365809945441423,0.963419005455858,1,0,1,1,0.963419005455858
"standard prompt","gpt-3.5-turbo-0125",0,1,99,0,2,0,2,1,1,0,0,0,0,0.422315578414774,0.577684421585226,0.577684421585226,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,2,99,0,3,3,0,0,1,0,0,0,0,0.992844136605644,0.00715586339435611,0.992844136605644,1,0,1,1,0.992844136605644
"standard prompt","gpt-3.5-turbo-0125",0,3,99,0,4,4,0,0,1,0,0,0,0,0.988836120831373,0.0111638791686272,0.988836120831373,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,4,99,0,5,0,5,1,1,0,0,0,0,0.0177673576787807,0.982232642321219,0.982232642321219,0,1,1,1,0.982232642321219
"standard prompt","gpt-3.5-turbo-0125",0,5,99,0,6,6,0,0,1,0,0,0,0,0.998165935733946,0.00183406426605436,0.998165935733946,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,6,99,0,7,0,7,1,1,0,0,0,0,0.0049398649010923,0.995060135098908,0.995060135098908,0,1,1,1,0.995060135098908
"standard prompt","gpt-3.5-turbo-0125",0,7,99,1,2,2,1,0,1,0,0,0,0,0.747985342289957,0.252014657710043,0.747985342289957,0,1,1,0,0.252014657710043
"standard prompt","gpt-3.5-turbo-0125",0,8,99,1,3,3,1,0,1,0,0,0,0,0.953033208822379,0.0469667911776209,0.953033208822379,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,9,99,1,4,1,4,0,0,0,0,0,0,0.533858456652174,0.466141543347826,0.466141543347826,1,0,1,1,0.533858456652174
"standard prompt","gpt-3.5-turbo-0125",0,10,99,1,5,1,5,1,1,0,0,0,0,0.110069380427105,0.889930619572895,0.889930619572895,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,11,99,1,6,1,6,1,1,0,0,0,0,0.157108899019094,0.842891100980906,0.842891100980906,1,0,1,0,0.157108899019094
"standard prompt","gpt-3.5-turbo-0125",0,12,99,1,7,1,7,1,1,0,0,0,0,0.0328299684258455,0.967170031574154,0.967170031574154,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,13,99,2,3,3,2,0,1,0,0,0,0,0.963414782862431,0.0365852171375689,0.963414782862431,1,0,1,1,0.963414782862431
"standard prompt","gpt-3.5-turbo-0125",0,14,99,2,4,4,2,0,1,0,0,0,0,0.943855443565828,0.0561445564341724,0.943855443565828,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,15,99,2,5,2,5,0,0,0,0,0,0,0.0870130546727032,0.912986945327297,0.912986945327297,0,1,1,0,0.912986945327297
"standard prompt","gpt-3.5-turbo-0125",0,16,99,2,6,6,2,0,1,0,0,0,0,0.990411758642498,0.009588241357502,0.990411758642498,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,17,99,2,7,7,2,0,1,0,0,0,0,0.998240065584421,0.00175993441557849,0.998240065584421,1,0,1,1,0.998240065584421
"standard prompt","gpt-3.5-turbo-0125",0,18,99,3,4,4,3,1,0,0,0,0,0,0.710894107930622,0.289105892069378,0.710894107930622,0,1,1,1,0.289105892069378
"standard prompt","gpt-3.5-turbo-0125",0,19,99,3,5,5,3,0,1,0,0,0,0,0.957928575959421,0.0420714240405793,0.957928575959421,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,20,99,3,6,3,6,0,0,0,0,0,0,0.495445986684651,0.504554013315349,0.504554013315349,1,0,1,1,0.495445986684651
"standard prompt","gpt-3.5-turbo-0125",0,21,99,3,7,7,3,0,1,0,0,0,0,0.988090106012141,0.0119098939878586,0.988090106012141,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,22,99,4,5,4,5,1,1,0,0,0,0,0.293769324106121,0.706230675893879,0.706230675893879,0,1,1,1,0.706230675893879
"standard prompt","gpt-3.5-turbo-0125",0,23,99,4,6,6,4,0,1,0,0,0,0,0.959459434148499,0.0405405658515012,0.959459434148499,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,24,99,4,7,4,7,1,1,0,0,0,0,0.102463512794703,0.897536487205297,0.897536487205297,0,1,1,1,0.897536487205297
"standard prompt","gpt-3.5-turbo-0125",0,25,99,5,6,6,5,0,1,0,0,0,0,0.718774920339274,0.281225079660726,0.718774920339274,0,1,1,0,0.281225079660726
"standard prompt","gpt-3.5-turbo-0125",0,26,99,5,7,7,5,0,1,0,0,0,0,0.933486830127573,0.0665131698724271,0.933486830127573,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,27,99,6,7,7,6,0,1,0,0,0,0,0.954854178580649,0.0451458214193514,0.954854178580649,1,0,1,1,0.954854178580649
"standard prompt","gpt-3.5-turbo-0125",1,0,2,4,5,5,4,0,1,27,30,30,27,0.793888697435053,0.206111302564947,0.793888697435053,1,0,1,1,0.793888697435053
"standard prompt","gpt-3.5-turbo-0125",1,1,2,4,5,5,4,0,1,26,29,29,26,0.97691337952059,0.0230866204794096,0.97691337952059,1,0,1,1,0.97691337952059
"standard prompt","gpt-3.5-turbo-0125",1,2,0,0,1,0,1,0,0,14,18,14,18,0.793888697435053,0.206111302564947,0.206111302564947,0,1,1,0,0.206111302564947
"standard prompt","gpt-3.5-turbo-0125",1,3,3,6,7,7,6,0,1,33,35,35,33,0.793888697435053,0.206111302564947,0.793888697435053,1,0,1,1,0.793888697435053
"standard prompt","gpt-3.5-turbo-0125",1,4,3,6,7,6,7,1,1,34,35,34,35,0.1298885728337,0.8701114271663,0.8701114271663,0,1,1,1,0.8701114271663
"standard prompt","gpt-3.5-turbo-0125",1,5,1,2,3,3,2,0,1,19,24,24,19,0.793888697435053,0.206111302564947,0.793888697435053,1,0,1,1,0.793888697435053
"standard prompt","gpt-3.5-turbo-0125",1,6,1,2,3,2,3,0,0,20,24,20,24,0.16935108341548,0.83064891658452,0.83064891658452,0,1,1,0,0.83064891658452
"standard prompt","gpt-3.5-turbo-0125",1,7,2,4,5,5,4,0,1,26,30,30,26,0.989058730723772,0.0109412692762282,0.989058730723772,1,0,1,1,0.989058730723772
"standard prompt","gpt-3.5-turbo-0125",1,8,2,4,5,4,5,1,1,27,30,27,30,0.0802548821033421,0.919745117896658,0.919745117896658,0,1,1,1,0.919745117896658
"standard prompt","gpt-3.5-turbo-0125",1,9,1,2,3,2,3,0,0,20,23,20,23,0.128692006541496,0.871307993458504,0.871307993458504,0,1,1,0,0.871307993458504
"standard prompt","gpt-3.5-turbo-0125",1,10,3,6,7,7,6,0,1,33,36,36,33,0.995185915133016,0.00481408486698431,0.995185915133016,1,0,1,1,0.995185915133016
"standard prompt","gpt-3.5-turbo-0125",1,11,3,6,7,6,7,1,1,34,37,34,37,0.043571559357728,0.956428440642272,0.956428440642272,0,1,1,1,0.956428440642272
"standard prompt","gpt-3.5-turbo-0125",1,12,0,0,1,1,0,0,1,16,17,17,16,0.816527543966103,0.183472456033897,0.816527543966103,1,0,1,1,0.816527543966103
"standard prompt","gpt-3.5-turbo-0125",1,13,0,0,1,0,1,1,1,15,15,15,15,0.300978427847685,0.699021572152315,0.699021572152315,0,1,1,1,0.699021572152315
"standard prompt","gpt-3.5-turbo-0125",1,14,0,0,1,0,1,1,1,16,18,16,18,0.342653243707104,0.657346756292896,0.657346756292896,0,1,1,1,0.657346756292896
"standard prompt","gpt-3.5-turbo-0125",1,15,3,6,7,6,7,1,1,33,36,33,36,0.0446049450964799,0.95539505490352,0.95539505490352,0,1,1,1,0.95539505490352
"standard prompt","gpt-3.5-turbo-0125",1,16,2,4,5,5,4,0,1,27,31,31,27,0.994605092972871,0.00539490702712866,0.994605092972871,1,0,1,1,0.994605092972871
"standard prompt","gpt-3.5-turbo-0125",1,17,3,6,7,6,7,1,1,32,37,32,37,0.0552963695902189,0.944703630409781,0.944703630409781,0,1,1,1,0.944703630409781
"standard prompt","gpt-3.5-turbo-0125",1,18,1,2,3,3,2,0,1,21,25,25,21,0.989783278237033,0.0102167217629671,0.989783278237033,1,0,1,1,0.989783278237033
"standard prompt","gpt-3.5-turbo-0125",1,19,1,2,3,2,3,0,0,22,24,22,24,0.0825928605676917,0.917407139432308,0.917407139432308,0,1,1,0,0.917407139432308
"standard prompt","gpt-3.5-turbo-0125",1,20,2,4,5,5,4,0,1,28,30,30,28,0.995364607976697,0.0046353920233026,0.995364607976697,1,0,1,1,0.995364607976697
"standard prompt","gpt-3.5-turbo-0125",1,21,2,4,5,4,5,1,1,27,29,27,29,0.0824278201695429,0.917572179830457,0.917572179830457,0,1,1,1,0.917572179830457
"standard prompt","gpt-3.5-turbo-0125",1,22,1,2,3,3,2,0,1,22,24,24,22,0.990481180075392,0.00951881992460756,0.990481180075392,1,0,1,1,0.990481180075392
"standard prompt","gpt-3.5-turbo-0125",1,23,2,4,5,5,4,0,1,26,28,28,26,0.992975932161037,0.00702406783896266,0.992975932161037,1,0,1,1,0.992975932161037
"standard prompt","gpt-3.5-turbo-0125",1,24,3,6,7,7,6,0,1,33,36,36,33,0.996977668191526,0.00302233180847412,0.996977668191526,1,0,1,1,0.996977668191526
"standard prompt","gpt-3.5-turbo-0125",1,25,2,4,5,4,5,1,1,27,29,27,29,0.0905422517316322,0.909457748268368,0.909457748268368,0,1,1,1,0.909457748268368
"standard prompt","gpt-3.5-turbo-0125",1,26,1,2,3,3,2,0,1,20,23,23,20,0.989766646336059,0.0102333536639407,0.989766646336059,1,0,1,1,0.989766646336059
"standard prompt","gpt-3.5-turbo-0125",1,27,3,6,7,6,7,1,1,32,36,32,36,0.053872365659548,0.946127634340452,0.946127634340452,0,1,1,1,0.946127634340452
"standard prompt","gpt-3.5-turbo-0125",1,28,1,2,3,3,2,0,1,20,22,22,20,0.993254780042761,0.00674521995723862,0.993254780042761,1,0,1,1,0.993254780042761
"standard prompt","gpt-3.5-turbo-0125",1,29,0,0,1,0,1,1,1,15,18,15,18,0.216908649080336,0.783091350919663,0.783091350919663,0,1,1,1,0.783091350919663
"standard prompt","gpt-3.5-turbo-0125",1,30,2,4,5,5,4,0,1,27,29,29,27,0.992132165132817,0.00786783486718273,0.992132165132817,1,0,1,1,0.992132165132817
"standard prompt","gpt-3.5-turbo-0125",1,31,1,2,3,3,2,0,1,21,22,22,21,0.993001995080416,0.00699800491958387,0.993001995080416,1,0,1,1,0.993001995080416
"standard prompt","gpt-3.5-turbo-0125",1,32,1,2,3,2,3,0,0,20,22,20,22,0.12293155497776,0.87706844502224,0.87706844502224,0,1,1,0,0.87706844502224
"standard prompt","gpt-3.5-turbo-0125",1,33,3,6,7,7,6,0,1,31,37,37,31,0.996278830126717,0.00372116987328305,0.996278830126717,1,0,1,1,0.996278830126717
"standard prompt","gpt-3.5-turbo-0125",1,34,1,2,3,2,3,0,0,18,24,18,24,0.155120938880125,0.844879061119875,0.844879061119875,0,1,1,0,0.844879061119875
"standard prompt","gpt-3.5-turbo-0125",1,35,2,4,5,5,4,0,1,27,29,29,27,0.99110850574511,0.0088914942548899,0.99110850574511,1,0,1,1,0.99110850574511
"standard prompt","gpt-3.5-turbo-0125",1,36,1,2,3,2,3,0,0,19,24,19,24,0.095906046201663,0.904093953798337,0.904093953798337,0,1,1,0,0.904093953798337
"standard prompt","gpt-3.5-turbo-0125",1,37,3,6,7,7,6,0,1,33,36,36,33,0.997870497465538,0.00212950253446195,0.997870497465538,1,0,1,1,0.997870497465538
"standard prompt","gpt-3.5-turbo-0125",1,38,0,0,1,1,0,0,1,15,17,17,15,0.989545889347011,0.0104541106529888,0.989545889347011,1,0,1,1,0.989545889347011
"standard prompt","gpt-3.5-turbo-0125",1,39,0,0,1,1,0,0,1,14,18,18,14,0.990223230948392,0.00977676905160833,0.990223230948392,1,0,1,1,0.990223230948392
"standard prompt","gpt-3.5-turbo-0125",1,40,1,2,3,3,2,0,1,21,23,23,21,0.99455106113994,0.00544893886006044,0.99455106113994,1,0,1,1,0.99455106113994
"standard prompt","gpt-3.5-turbo-0125",1,41,0,0,1,1,0,0,1,15,18,18,15,0.994068301013544,0.00593169898645629,0.994068301013544,1,0,1,1,0.994068301013544
"standard prompt","gpt-3.5-turbo-0125",1,42,0,0,1,0,1,1,1,14,17,14,17,0.0841695613696717,0.915830438630328,0.915830438630328,0,1,1,1,0.915830438630328
"standard prompt","gpt-3.5-turbo-0125",1,43,2,4,5,5,4,0,1,29,30,30,29,0.990268756142365,0.00973124385763501,0.990268756142365,1,0,1,1,0.990268756142365
"standard prompt","gpt-3.5-turbo-0125",1,44,2,4,5,4,5,1,1,27,29,27,29,0.134253586823551,0.865746413176449,0.865746413176449,0,1,1,1,0.865746413176449
"standard prompt","gpt-3.5-turbo-0125",1,45,1,2,3,3,2,0,1,20,23,23,20,0.993219070413522,0.00678092958647816,0.993219070413522,1,0,1,1,0.993219070413522
"standard prompt","gpt-3.5-turbo-0125",1,46,2,4,5,4,5,1,1,25,30,25,30,0.132498346329448,0.867501653670552,0.867501653670552,0,1,1,1,0.867501653670552
"standard prompt","gpt-3.5-turbo-0125",1,47,2,4,5,5,4,0,1,25,30,30,25,0.995662041465521,0.00433795853447934,0.995662041465521,1,0,1,1,0.995662041465521
"standard prompt","gpt-3.5-turbo-0125",1,48,3,6,7,7,6,0,1,31,36,36,31,0.997047263081322,0.00295273691867835,0.997047263081322,1,0,1,1,0.997047263081322
"standard prompt","gpt-3.5-turbo-0125",1,49,1,2,3,3,2,0,1,21,23,23,21,0.993058175960828,0.00694182403917193,0.993058175960828,1,0,1,1,0.993058175960828
"standard prompt","gpt-3.5-turbo-0125",1,50,0,0,1,0,1,1,1,13,18,13,18,0.0791656767036975,0.920834323296303,0.920834323296303,0,1,1,1,0.920834323296303
"standard prompt","gpt-3.5-turbo-0125",1,51,3,6,7,7,6,0,1,33,35,35,33,0.99757142875003,0.00242857124996992,0.99757142875003,1,0,1,1,0.99757142875003
"standard prompt","gpt-3.5-turbo-0125",1,52,3,6,7,7,6,0,1,33,38,38,33,0.996263639192424,0.00373636080757571,0.996263639192424,1,0,1,1,0.996263639192424
"standard prompt","gpt-3.5-turbo-0125",1,53,0,0,1,1,0,0,1,16,19,19,16,0.996506412674255,0.00349358732574487,0.996506412674255,1,0,1,1,0.996506412674255
"standard prompt","gpt-3.5-turbo-0125",1,54,0,0,1,0,1,1,1,14,17,14,17,0.0517396520726776,0.948260347927322,0.948260347927322,0,1,1,1,0.948260347927322
"standard prompt","gpt-3.5-turbo-0125",1,55,0,0,1,1,0,0,1,15,16,16,15,0.995633854209761,0.00436614579023856,0.995633854209761,1,0,1,1,0.995633854209761
"standard prompt","gpt-3.5-turbo-0125",1,56,3,6,7,6,7,1,1,33,35,33,35,0.0415019138771406,0.95849808612286,0.95849808612286,0,1,1,1,0.95849808612286
"standard prompt","gpt-3.5-turbo-0125",1,57,3,6,7,7,6,0,1,33,35,35,33,0.99568298023694,0.00431701976305983,0.99568298023694,1,0,1,1,0.99568298023694
"standard prompt","gpt-3.5-turbo-0125",1,58,0,0,1,1,0,0,1,14,18,18,14,0.993352272095471,0.00664772790452923,0.993352272095471,1,0,1,1,0.993352272095471
"standard prompt","gpt-3.5-turbo-0125",1,59,0,0,1,1,0,0,1,12,19,19,12,0.99459872400963,0.00540127599036987,0.99459872400963,1,0,1,1,0.99459872400963
"standard prompt","gpt-3.5-turbo-0125",1,0,99,0,1,0,1,1,1,0,0,0,0,0.250029335469517,0.749970664530483,0.749970664530483,0,1,1,1,0.749970664530483
"standard prompt","gpt-3.5-turbo-0125",1,1,99,0,2,2,0,0,1,0,0,0,0,0.96039414300337,0.0396058569966302,0.96039414300337,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",1,2,99,0,3,3,0,0,1,0,0,0,0,0.992945142778502,0.00705485722149774,0.992945142778502,1,0,1,1,0.992945142778502
"standard prompt","gpt-3.5-turbo-0125",1,3,99,0,4,4,0,0,1,0,0,0,0,0.989677148727079,0.0103228512729214,0.989677148727079,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",1,4,99,0,5,5,0,0,1,0,0,0,0,0.998895070724166,0.00110492927583453,0.998895070724166,1,0,1,1,0.998895070724166
"standard prompt","gpt-3.5-turbo-0125",1,5,99,0,6,6,0,0,1,0,0,0,0,0.998303176003682,0.00169682399631757,0.998303176003682,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",1,6,99,0,7,0,7,1,1,0,0,0,0,0.0036384108397087,0.996361589160291,0.996361589160291,0,1,1,1,0.996361589160291
