"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome","M7_predL","M7_predR","M7_pACC","left_REL","right_REL","target_trial","chose_REL","M7_pREL"
"standard prompt","gpt-3.5-turbo-0125",0,44,0,0,1,1,0,0,1,20,25,25,20,0.999120620857943,0.000879379142056741,0.999120620857943,1,0,1,1,0.999120620857943
"standard prompt","gpt-3.5-turbo-0125",0,45,3,6,7,7,6,0,1,29,34,34,29,0.997815897237378,0.00218410276262219,0.997815897237378,1,0,1,1,0.997815897237378
"standard prompt","gpt-3.5-turbo-0125",0,46,0,0,1,1,0,0,1,20,10,10,20,0.999354209895265,0.000645790104735343,0.999354209895265,1,0,1,1,0.999354209895265
"standard prompt","gpt-3.5-turbo-0125",0,47,3,6,7,6,7,1,1,29,34,29,34,0.0168815064774607,0.98311849352254,0.98311849352254,0,1,1,1,0.98311849352254
"standard prompt","gpt-3.5-turbo-0125",0,48,2,4,5,5,4,0,1,28,27,27,28,0.140386236676575,0.859613763323425,0.140386236676575,0,1,1,0,0.859613763323425
"standard prompt","gpt-3.5-turbo-0125",0,49,2,4,5,4,5,0,0,28,42,28,42,0.980627366508013,0.0193726334919872,0.0193726334919872,1,0,1,1,0.980627366508013
"standard prompt","gpt-3.5-turbo-0125",0,50,3,6,7,6,7,1,1,44,34,44,34,0.015886721500874,0.984113278499126,0.984113278499126,0,1,1,1,0.984113278499126
"standard prompt","gpt-3.5-turbo-0125",0,51,2,4,5,4,5,0,0,28,27,28,27,0.952929340506235,0.0470706594937651,0.0470706594937651,1,0,1,1,0.952929340506235
"standard prompt","gpt-3.5-turbo-0125",0,52,1,2,3,2,3,0,0,12,26,12,26,0.993372384725455,0.00662761527454459,0.00662761527454459,1,0,1,1,0.993372384725455
"standard prompt","gpt-3.5-turbo-0125",0,53,1,2,3,2,3,0,0,27,26,27,26,0.982230551504474,0.0177694484955262,0.0177694484955262,1,0,1,1,0.982230551504474
"standard prompt","gpt-3.5-turbo-0125",0,54,1,2,3,3,2,1,0,12,26,26,12,0.10647393794412,0.89352606205588,0.10647393794412,0,1,1,1,0.89352606205588
"standard prompt","gpt-3.5-turbo-0125",0,55,3,6,7,7,6,0,1,44,34,34,44,0.995266079537611,0.00473392046238946,0.995266079537611,1,0,1,1,0.995266079537611
"standard prompt","gpt-3.5-turbo-0125",0,56,3,6,7,6,7,1,1,29,34,29,34,0.08972947424264,0.91027052575736,0.91027052575736,0,1,1,1,0.91027052575736
"standard prompt","gpt-3.5-turbo-0125",0,57,1,2,3,3,2,0,1,27,26,26,27,0.234406036108519,0.765593963891481,0.234406036108519,0,1,1,0,0.765593963891481
"standard prompt","gpt-3.5-turbo-0125",0,58,1,2,3,3,2,1,0,27,26,26,27,0.273544611534279,0.726455388465721,0.273544611534279,0,1,1,1,0.726455388465721
"standard prompt","gpt-3.5-turbo-0125",0,59,0,0,1,0,1,1,1,20,25,20,25,0.0153074318385254,0.984692568161474,0.984692568161474,0,1,1,1,0.984692568161474
"standard prompt","gpt-3.5-turbo-0125",0,0,99,0,1,0,1,1,1,0,0,0,0,0.0934360537456615,0.906563946254339,0.906563946254339,0,1,1,1,0.906563946254339
"standard prompt","gpt-3.5-turbo-0125",0,1,99,0,2,0,2,1,1,0,0,0,0,0.043351164619463,0.956648835380537,0.956648835380537,0,1,1,1,0.956648835380537
"standard prompt","gpt-3.5-turbo-0125",0,2,99,0,3,3,0,0,1,0,0,0,0,0.978318634687305,0.0216813653126947,0.978318634687305,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,3,99,0,4,4,0,0,1,0,0,0,0,0.99805235967146,0.00194764032853967,0.99805235967146,1,0,1,1,0.99805235967146
"standard prompt","gpt-3.5-turbo-0125",0,4,99,0,5,0,5,1,1,0,0,0,0,0.0576887193403277,0.942311280659672,0.942311280659672,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,5,99,0,6,6,0,0,1,0,0,0,0,0.996221664653055,0.00377833534694526,0.996221664653055,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,6,99,0,7,7,0,0,1,0,0,0,0,0.999602580013887,0.0003974199861124,0.999602580013887,1,0,1,1,0.999602580013887
"standard prompt","gpt-3.5-turbo-0125",0,7,99,1,2,1,2,1,1,0,0,0,0,0.56442892487404,0.43557107512596,0.43557107512596,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,8,99,1,3,1,3,1,1,0,0,0,0,0.84626823096359,0.15373176903641,0.15373176903641,1,0,1,0,0.84626823096359
"standard prompt","gpt-3.5-turbo-0125",0,9,99,1,4,4,1,0,1,0,0,0,0,0.947146402333229,0.0528535976667709,0.947146402333229,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,10,99,1,5,5,1,0,1,0,0,0,0,0.832264887701574,0.167735112298426,0.832264887701574,0,1,1,0,0.167735112298426
"standard prompt","gpt-3.5-turbo-0125",0,11,99,1,6,1,6,1,1,0,0,0,0,0.485085189258797,0.514914810741202,0.514914810741202,1,0,1,0,0.485085189258797
"standard prompt","gpt-3.5-turbo-0125",0,12,99,1,7,7,1,0,1,0,0,0,0,0.988758748043253,0.0112412519567469,0.988758748043253,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,13,99,2,3,2,3,0,0,0,0,0,0,0.926036749903146,0.0739632500968537,0.0739632500968537,1,0,1,1,0.926036749903146
"standard prompt","gpt-3.5-turbo-0125",0,14,99,2,4,4,2,0,1,0,0,0,0,0.887375541223416,0.112624458776584,0.887375541223416,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,15,99,2,5,2,5,0,0,0,0,0,0,0.79926449928118,0.20073550071882,0.20073550071882,1,0,1,1,0.79926449928118
"standard prompt","gpt-3.5-turbo-0125",0,16,99,2,6,2,6,0,0,0,0,0,0,0.681796818833196,0.318203181166804,0.318203181166804,1,0,1,1,0.681796818833196
"standard prompt","gpt-3.5-turbo-0125",0,17,99,2,7,7,2,0,1,0,0,0,0,0.97479393884359,0.0252060611564097,0.97479393884359,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,18,99,3,4,3,4,0,0,0,0,0,0,0.206045373579447,0.793954626420553,0.793954626420553,0,1,1,0,0.793954626420553
"standard prompt","gpt-3.5-turbo-0125",0,19,99,3,5,5,3,0,1,0,0,0,0,0.902605582281869,0.0973944177181311,0.902605582281869,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,20,99,3,6,3,6,0,0,0,0,0,0,0.335273517821457,0.664726482178543,0.664726482178543,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,21,99,3,7,3,7,1,1,0,0,0,0,0.0502178472140622,0.949782152785938,0.949782152785938,0,1,1,1,0.949782152785938
"standard prompt","gpt-3.5-turbo-0125",0,22,99,4,5,4,5,0,0,0,0,0,0,0.914122141589163,0.0858778584108369,0.0858778584108369,1,0,1,1,0.914122141589163
"standard prompt","gpt-3.5-turbo-0125",0,23,99,4,6,4,6,0,0,0,0,0,0,0.851368622845534,0.148631377154465,0.148631377154465,1,0,1,1,0.851368622845534
"standard prompt","gpt-3.5-turbo-0125",0,24,99,4,7,4,7,0,0,0,0,0,0,0.375180106967215,0.624819893032785,0.624819893032785,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,25,99,5,6,6,5,0,1,0,0,0,0,0.845604887580283,0.154395112419717,0.845604887580283,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",0,26,99,5,7,5,7,1,1,0,0,0,0,0.142556070027999,0.857443929972001,0.857443929972001,0,1,1,1,0.857443929972001
"standard prompt","gpt-3.5-turbo-0125",0,27,99,6,7,7,6,0,1,0,0,0,0,0.965653607282424,0.0343463927175755,0.965653607282424,1,0,1,1,0.965653607282424
"standard prompt","gpt-3.5-turbo-0125",1,0,1,2,3,3,2,0,1,27,26,26,27,0.746659534982761,0.253340465017239,0.746659534982761,0,1,1,0,0.253340465017239
"standard prompt","gpt-3.5-turbo-0125",1,1,0,0,1,0,1,0,0,20,25,20,25,0.746659534982761,0.253340465017239,0.253340465017239,0,1,1,0,0.253340465017239
"standard prompt","gpt-3.5-turbo-0125",1,2,2,4,5,4,5,0,0,28,42,28,42,0.746659534982761,0.253340465017239,0.253340465017239,1,0,1,1,0.746659534982761
"standard prompt","gpt-3.5-turbo-0125",1,3,0,0,1,1,0,0,1,20,25,25,20,0.808484062794843,0.191515937205157,0.808484062794843,1,0,1,1,0.808484062794843
"standard prompt","gpt-3.5-turbo-0125",1,4,3,6,7,6,7,0,0,44,34,44,34,0.746659534982761,0.253340465017239,0.253340465017239,0,1,1,0,0.253340465017239
"standard prompt","gpt-3.5-turbo-0125",1,5,1,2,3,2,3,0,0,12,26,12,26,0.783633031199499,0.216366968800501,0.216366968800501,1,0,1,1,0.783633031199499
"standard prompt","gpt-3.5-turbo-0125",1,6,2,4,5,4,5,1,1,28,42,28,42,0.593101996979834,0.406898003020166,0.406898003020166,1,0,1,0,0.593101996979834
"standard prompt","gpt-3.5-turbo-0125",1,7,1,2,3,3,2,1,0,12,26,26,12,0.831212994272048,0.168787005727952,0.831212994272048,0,1,1,1,0.168787005727952
"standard prompt","gpt-3.5-turbo-0125",1,8,3,6,7,6,7,0,0,29,34,29,34,0.972933829265139,0.0270661707348611,0.0270661707348611,0,1,1,0,0.0270661707348611
"standard prompt","gpt-3.5-turbo-0125",1,9,3,6,7,7,6,1,0,44,34,34,44,0.294388857920625,0.705611142079375,0.294388857920625,1,0,1,0,0.294388857920625
"standard prompt","gpt-3.5-turbo-0125",1,10,3,6,7,7,6,1,0,29,34,34,29,0.0607471898233172,0.939252810176683,0.0607471898233172,1,0,1,0,0.0607471898233172
"standard prompt","gpt-3.5-turbo-0125",1,11,3,6,7,7,6,1,0,29,34,34,29,0.109700730297855,0.890299269702145,0.109700730297855,1,0,1,0,0.109700730297855
"standard prompt","gpt-3.5-turbo-0125",1,12,1,2,3,2,3,1,1,27,26,27,26,0.475462893359785,0.524537106640215,0.524537106640215,1,0,1,0,0.475462893359785
"standard prompt","gpt-3.5-turbo-0125",1,13,2,4,5,5,4,0,1,28,27,27,28,0.984706408981845,0.0152935910181547,0.984706408981845,0,1,1,0,0.0152935910181547
"standard prompt","gpt-3.5-turbo-0125",1,14,2,4,5,5,4,0,1,28,27,27,28,0.976534587006101,0.0234654129938991,0.976534587006101,0,1,1,0,0.0234654129938991
"standard prompt","gpt-3.5-turbo-0125",1,15,1,2,3,3,2,0,1,27,26,26,27,0.877161847143112,0.122838152856888,0.877161847143112,0,1,1,0,0.122838152856888
"standard prompt","gpt-3.5-turbo-0125",1,16,3,6,7,7,6,1,0,44,34,34,44,0.182816641207107,0.817183358792893,0.182816641207107,1,0,1,0,0.182816641207107
"standard prompt","gpt-3.5-turbo-0125",1,17,0,0,1,0,1,1,1,20,10,20,10,0.379180519209674,0.620819480790326,0.620819480790326,0,1,1,1,0.620819480790326
"standard prompt","gpt-3.5-turbo-0125",1,18,1,2,3,3,2,0,1,27,26,26,27,0.844702229894268,0.155297770105732,0.844702229894268,0,1,1,0,0.155297770105732
"standard prompt","gpt-3.5-turbo-0125",1,19,0,0,1,1,0,0,1,20,25,25,20,0.897492501857572,0.102507498142427,0.897492501857572,1,0,1,1,0.897492501857572
"standard prompt","gpt-3.5-turbo-0125",1,20,0,0,1,1,0,0,1,20,10,10,20,0.960274468350391,0.039725531649609,0.960274468350391,1,0,1,1,0.960274468350391
"standard prompt","gpt-3.5-turbo-0125",1,21,0,0,1,0,1,0,0,20,25,20,25,0.421782240027656,0.578217759972344,0.578217759972344,0,1,1,0,0.578217759972344
"standard prompt","gpt-3.5-turbo-0125",1,22,3,6,7,6,7,0,0,29,34,29,34,0.994563868794285,0.00543613120571457,0.00543613120571457,0,1,1,0,0.00543613120571457
"standard prompt","gpt-3.5-turbo-0125",1,23,0,0,1,1,0,0,1,20,25,25,20,0.93890235888159,0.0610976411184105,0.93890235888159,1,0,1,1,0.93890235888159
"standard prompt","gpt-3.5-turbo-0125",1,24,2,4,5,4,5,1,1,28,27,28,27,0.238140568371859,0.761859431628141,0.761859431628141,1,0,1,0,0.238140568371859
"standard prompt","gpt-3.5-turbo-0125",1,25,0,0,1,1,0,0,1,20,25,25,20,0.973255100004178,0.0267448999958222,0.973255100004178,1,0,1,1,0.973255100004178
"standard prompt","gpt-3.5-turbo-0125",1,26,2,4,5,4,5,0,0,28,27,28,27,0.31233397618232,0.68766602381768,0.68766602381768,1,0,1,1,0.31233397618232
"standard prompt","gpt-3.5-turbo-0125",1,27,0,0,1,0,1,1,1,20,25,20,25,0.113104992225192,0.886895007774809,0.886895007774809,0,1,1,1,0.886895007774809
"standard prompt","gpt-3.5-turbo-0125",1,28,2,4,5,4,5,0,0,28,27,28,27,0.616302741740619,0.383697258259381,0.383697258259381,1,0,1,1,0.616302741740619
"standard prompt","gpt-3.5-turbo-0125",1,29,2,4,5,4,5,0,0,28,27,28,27,0.800970264333395,0.199029735666605,0.199029735666605,1,0,1,1,0.800970264333395
"standard prompt","gpt-3.5-turbo-0125",1,30,1,2,3,2,3,0,0,27,26,27,26,0.672599459352593,0.327400540647407,0.327400540647407,1,0,1,1,0.672599459352593
"standard prompt","gpt-3.5-turbo-0125",1,31,1,2,3,3,2,1,0,12,26,26,12,0.643466158687585,0.356533841312415,0.643466158687585,0,1,1,1,0.356533841312415
"standard prompt","gpt-3.5-turbo-0125",1,32,0,0,1,0,1,1,1,20,25,20,25,0.0747970104839695,0.92520298951603,0.92520298951603,0,1,1,1,0.92520298951603
"standard prompt","gpt-3.5-turbo-0125",1,33,0,0,1,1,0,0,1,20,25,25,20,0.993363042824233,0.0066369571757673,0.993363042824233,1,0,1,1,0.993363042824233
"standard prompt","gpt-3.5-turbo-0125",1,34,3,6,7,6,7,0,0,29,34,29,34,0.989455882256776,0.0105441177432239,0.0105441177432239,0,1,1,0,0.0105441177432239
"standard prompt","gpt-3.5-turbo-0125",1,35,2,4,5,5,4,1,0,28,27,27,28,0.525352182636432,0.474647817363568,0.525352182636432,0,1,1,1,0.474647817363568
"standard prompt","gpt-3.5-turbo-0125",1,36,1,2,3,2,3,0,0,27,26,27,26,0.696483790241923,0.303516209758077,0.303516209758077,1,0,1,1,0.696483790241923
"standard prompt","gpt-3.5-turbo-0125",1,37,3,6,7,6,7,0,0,29,34,29,34,0.980617314042352,0.0193826859576476,0.0193826859576476,0,1,1,0,0.0193826859576476
"standard prompt","gpt-3.5-turbo-0125",1,38,1,2,3,2,3,0,0,27,26,27,26,0.839129504846065,0.160870495153935,0.160870495153935,1,0,1,1,0.839129504846065
"standard prompt","gpt-3.5-turbo-0125",1,39,0,0,1,0,1,1,1,20,10,20,10,0.043616863905312,0.956383136094688,0.956383136094688,0,1,1,1,0.956383136094688
"standard prompt","gpt-3.5-turbo-0125",1,40,0,0,1,1,0,0,1,20,25,25,20,0.987718204936745,0.0122817950632546,0.987718204936745,1,0,1,1,0.987718204936745
"standard prompt","gpt-3.5-turbo-0125",1,41,2,4,5,5,4,0,1,28,42,42,28,0.405123339417262,0.594876660582738,0.405123339417262,0,1,1,0,0.594876660582738
"standard prompt","gpt-3.5-turbo-0125",1,42,3,6,7,6,7,0,0,29,34,29,34,0.966175419036104,0.0338245809638964,0.0338245809638964,0,1,1,0,0.0338245809638964
"standard prompt","gpt-3.5-turbo-0125",1,43,3,6,7,6,7,0,0,29,34,29,34,0.943917107627271,0.0560828923727293,0.0560828923727293,0,1,1,0,0.0560828923727293
"standard prompt","gpt-3.5-turbo-0125",1,44,3,6,7,7,6,1,0,29,34,34,29,0.457102447375034,0.542897552624966,0.457102447375034,1,0,1,0,0.457102447375034
"standard prompt","gpt-3.5-turbo-0125",1,45,2,4,5,5,4,0,1,28,27,27,28,0.930060750966088,0.0699392490339115,0.930060750966088,0,1,1,0,0.0699392490339115
"standard prompt","gpt-3.5-turbo-0125",1,46,0,0,1,0,1,1,1,20,25,20,25,0.066855260089969,0.933144739910031,0.933144739910031,0,1,1,1,0.933144739910031
"standard prompt","gpt-3.5-turbo-0125",1,47,1,2,3,3,2,1,0,27,26,26,27,0.478232216901189,0.521767783098811,0.478232216901189,0,1,1,1,0.521767783098811
"standard prompt","gpt-3.5-turbo-0125",1,48,3,6,7,6,7,0,0,29,34,29,34,0.86771146036811,0.13228853963189,0.13228853963189,0,1,1,0,0.13228853963189
"standard prompt","gpt-3.5-turbo-0125",1,49,1,2,3,3,2,1,0,27,26,26,27,0.372543465975697,0.627456534024303,0.372543465975697,0,1,1,1,0.627456534024303
"standard prompt","gpt-3.5-turbo-0125",1,50,3,6,7,7,6,1,0,29,34,34,29,0.668174605907019,0.331825394092981,0.668174605907019,1,0,1,0,0.668174605907019
"standard prompt","gpt-3.5-turbo-0125",1,51,2,4,5,5,4,0,1,28,27,27,28,0.906276762696279,0.0937232373037214,0.906276762696279,0,1,1,0,0.0937232373037214
"standard prompt","gpt-3.5-turbo-0125",1,52,2,4,5,5,4,0,1,28,27,27,28,0.878058449612511,0.121941550387489,0.878058449612511,0,1,1,0,0.121941550387489
"standard prompt","gpt-3.5-turbo-0125",1,53,1,2,3,3,2,1,0,27,26,26,27,0.302156646985962,0.697843353014038,0.302156646985962,0,1,1,1,0.697843353014038
"standard prompt","gpt-3.5-turbo-0125",1,54,3,6,7,6,7,0,0,29,34,29,34,0.745365144696738,0.254634855303262,0.254634855303262,0,1,1,0,0.254634855303262
"standard prompt","gpt-3.5-turbo-0125",1,55,2,4,5,4,5,1,1,28,27,28,27,0.613105788814931,0.386894211185069,0.386894211185069,1,0,1,0,0.613105788814931
"standard prompt","gpt-3.5-turbo-0125",1,56,1,2,3,3,2,1,0,27,26,26,27,0.256043770584793,0.743956229415207,0.256043770584793,0,1,1,1,0.743956229415207
"standard prompt","gpt-3.5-turbo-0125",1,57,0,0,1,1,0,0,1,20,25,25,20,0.993917750391434,0.00608224960856632,0.993917750391434,1,0,1,1,0.993917750391434
"standard prompt","gpt-3.5-turbo-0125",1,58,1,2,3,2,3,0,0,27,26,27,26,0.967558216544188,0.0324417834558117,0.0324417834558117,1,0,1,1,0.967558216544188
"standard prompt","gpt-3.5-turbo-0125",1,59,2,4,5,4,5,0,0,28,27,28,27,0.671023655704141,0.328976344295859,0.328976344295859,1,0,1,1,0.671023655704141
"standard prompt","gpt-3.5-turbo-0125",1,0,99,0,1,1,0,0,1,0,0,0,0,0.973507051084745,0.0264929489152554,0.973507051084745,1,0,1,1,0.973507051084745
"standard prompt","gpt-3.5-turbo-0125",1,1,99,0,2,0,2,1,1,0,0,0,0,0.104487686777727,0.895512313222273,0.895512313222273,0,1,1,1,0.895512313222273
"standard prompt","gpt-3.5-turbo-0125",1,2,99,0,3,0,3,1,1,0,0,0,0,0.332652370466302,0.667347629533698,0.667347629533698,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",1,3,99,0,4,0,4,1,1,0,0,0,0,0.0917762737131271,0.908223726286873,0.908223726286873,0,1,1,1,0.908223726286873
"standard prompt","gpt-3.5-turbo-0125",1,4,99,0,5,0,5,1,1,0,0,0,0,0.118902337926089,0.881097662073911,0.881097662073911,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",1,5,99,0,6,6,0,0,1,0,0,0,0,0.995317691396656,0.00468230860334379,0.995317691396656,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",1,6,99,0,7,0,7,1,1,0,0,0,0,0.0318147939544677,0.968185206045532,0.968185206045532,0,1,1,1,0.968185206045532
